block_code,latitude,longitude,Skill_Score
Z74B257,25.702827,51.308462,2.2
Z75B004,25.796669,51.581474,2.17
Z74B176,25.684772,51.523718,2.2
Z74B201,25.676384,51.529504,2.36
Z70B014,25.579131,51.485041,2.24
Z79B052,26.108202,51.241801,2.24
Z77B025,25.959751,51.281905,2.0
Z79B026,26.130084,51.202267,2.19
Z70B028,25.577592,51.467597,2.17
Z70B277,25.393159,51.444051,2.19
Z70B284,25.39069,51.455357,2.17
Z70B285,25.392866,51.46019,2.19
Z70B283,25.388658,51.450902,2.21
Z73B023,25.596862,51.086893,2.15
Z73B025,25.619232,51.083494,2.27
Z73B026,25.620144,51.079949,2.19
Z80B085,25.370678,51.226272,2.19
Z82B068,25.171753,51.300847,2.19
Z82B069,25.171733,51.298473,2.2
Z82B070,25.171718,51.296092,2.16
Z82B072,25.170614,51.292775,2.21
Z69B045,25.412343,51.505834,2.29
Z79B067,26.08157,51.272618,2.2
Z78B060,25.943884,51.000489,2.37
Z78B061,25.901022,51.022739,2.24
Z78B023,25.983472,51.034453,2.31
Z78B002,26.131153,51.187786,2.23
Z78B022,26.031975,51.056129,2.2
Z90B127,25.164301,51.600849,2.22
Z82B084,25.164125,51.278498,2.0
Z82B071,25.172789,51.29277,2.18
Z82B064,25.176,51.290202,2.22
Z82B065,25.173286,51.289368,2.17
Z82B066,25.174414,51.293629,2.34
Z81B033,25.154838,51.408286,2.25
Z81B038,25.147432,51.413594,2.19
Z81B026,25.160784,51.403922,2.21
Z81B032,25.15165,51.402956,2.21
Z63B006,25.327879,51.523248,2.2
Z64B008,25.321057,51.50845,2.16
Z56B242,25.209633,51.522788,1.85
Z90B144,25.174146,51.591351,2.2
Z80B076,25.37101,51.217453,2.19
Z80B077,25.369347,51.220034,2.22
Z80B081,25.366957,51.226203,2.29
Z80B073,25.377161,51.223545,2.18
Z80B075,25.373507,51.219595,2.18
Z78B029,26.053074,51.124731,2.0
Z78B024,25.988073,51.059493,2.21
Z69B037,25.414045,51.504074,2.16
Z69B043,25.411864,51.503033,2.33
Z69B054,25.408228,51.50721,2.0
Z84B023,25.117248,50.925963,2.09
Z91B293,25.13106,51.562236,2.18
Z91B324,25.110135,51.559845,2.21
Z91B325,25.114111,51.560807,2.16
Z91B323,25.112024,51.554987,2.21
Z91B320,25.113461,51.550092,2.18
Z91B321,25.116828,51.551074,2.24
Z74B299,25.583521,51.378445,2.2
Z76B018,25.83384,51.247376,2.16
Z76B006,25.925653,51.24511,2.28
Z66B032,25.379018,51.539506,2.23
Z66B999,25.367149,51.56283,2.21
Z66B031,25.378417,51.530024,2.26
Z69B047,25.410375,51.508766,2.16
Z56B171,25.197459,51.456045,2.21
Z56B168,25.203573,51.451079,2.18
Z56B169,25.206055,51.454845,2.22
Z56B174,25.207208,51.460094,2.25
Z90B005,25.191273,51.59932,2.19
Z90B146,25.172983,51.596051,2.0
Z70B201,25.42301,51.422859,2.23
Z70B210,25.417568,51.431694,2.24
Z70B088,25.48156,51.418898,2.2
Z91B322,25.115674,51.555553,2.05
Z70B150,25.450797,51.444075,2.19
Z70B161,25.446261,51.459933,2.2
Z78B055,25.960142,51.12023,2.12
Z70B208,25.420208,51.434866,2.22
Z76B042,25.787779,50.998835,2.16
Z90B031,25.158371,51.607271,2.1
Z90B037,25.150521,51.608239,2.19
Z90B042,25.142028,51.614412,2.17
Z80B008,25.366509,51.256076,2.2
Z80B012,25.369006,51.249813,2.18
Z80B011,25.367859,51.252867,2.25
Z85B039,25.311357,51.019887,2.02
Z70B141,25.456997,51.419757,2.21
Z70B143,25.455708,51.417305,2.19
Z70B159,25.451426,51.454196,2.22
Z91B021,25.191842,51.566926,2.36
Z91B028,25.189068,51.582066,2.22
Z91B313,25.120797,51.532714,2.19
Z91B311,25.12453,51.526669,2.21
Z91B310,25.121695,51.52396,2.21
Z91B031,25.185175,51.577789,2.17
Z91B036,25.175691,51.576483,2.21
Z91B033,25.181087,51.579357,2.21
Z91B034,25.177927,51.57892,2.23
Z70B258,25.40757,51.447505,2.22
Z70B256,25.405769,51.45274,2.21
Z70B205,25.428944,51.436107,2.17
Z70B036,25.561156,51.452037,2.16
Z74B040,25.69126,51.556409,2.05
Z70B156,25.451434,51.4498,2.26
Z70B288,25.375781,51.444809,2.21
Z75B081,25.732409,51.548953,2.18
Z74B092,25.71306,51.518444,2.24
Z74B100,25.717653,51.497447,2.26
Z76B011,25.884722,51.149659,2.29
Z76B031,25.743543,51.239467,2.08
Z70B001,25.622182,51.508927,2.22
Z79B056,26.123921,51.316332,2.2
Z91B088,25.161967,51.560252,2.22
Z91B125,25.157747,51.566893,2.21
Z91B134,25.15004,51.556827,2.17
Z91B156,25.148878,51.520566,2.16
Z63B004,25.326179,51.518433,2.29
Z91B316,25.11884,51.537643,2.19
Z91B312,25.12014,51.52858,2.22
Z91B044,25.179059,51.570238,2.31
Z74B099,25.719013,51.500173,2.26
Z74B001,25.71903,51.520817,2.23
Z70B064,25.547066,51.427013,2.27
Z70B269,25.400898,51.44972,2.19
Z74B107,25.713964,51.497567,2.14
Z74B105,25.712861,51.500528,2.18
Z86B019,25.423966,50.792291,2.2
Z86B020,25.424069,50.785933,2.23
Z80B070,25.3736,51.21493,2.2
Z80B078,25.368215,51.222226,2.22
Z90B088,25.150514,51.590455,2.3
Z90B087,25.148438,51.5884,2.2
Z90B078,25.146168,51.588488,2.26
Z56B229,25.218371,51.532223,2.27
Z56B239,25.217034,51.52567,2.0
Z56B241,25.212645,51.521835,2.08
Z70B055,25.55906,51.436464,2.23
Z70B164,25.442412,51.464139,2.25
Z70B084,25.49203,51.412513,2.2
Z78B008,26.126106,51.184851,2.18
Z70B278,25.391821,51.440832,2.19
Z70B263,25.401556,51.436299,2.2
Z70B063,25.550129,51.428095,2.24
Z70B057,25.553457,51.435566,2.22
Z70B066,25.544177,51.428841,2.41
Z69B040,25.410085,51.491877,1.62
Z69B027,25.429346,51.497509,2.28
Z70B175,25.437746,51.472474,2.38
Z56B049,25.244309,51.479976,2.16
Z57B176,25.161209,51.431656,2.16
Z57B158,25.171402,51.446147,2.22
Z85B005,25.408368,51.075457,2.2
Z80B067,25.367193,51.21457,2.19
Z78B003,26.129609,51.190376,2.23
Z79B059,26.076599,51.30867,2.13
Z79B063,26.052867,51.35646,2.22
Z77B007,25.944134,51.436596,2.18
Z69B007,25.441854,51.50419,2.14
Z78B064,25.863359,51.101218,2.12
Z78B048,26.026774,51.146181,2.34
Z53B165,25.272411,51.363704,2.28
Z54B113,25.276413,51.47619,2.1
Z54B115,25.27599,51.479317,2.22
Z56B178,25.199935,51.463649,2.22
Z80B134,25.335751,51.301621,2.24
Z80B060,25.354121,51.150153,2.04
Z80B131,25.321713,51.229997,2.0
Z77B009,25.914164,51.349918,2.27
Z77B011,25.95087,51.347703,2.21
Z70B070,25.526861,51.415306,2.17
Z56B139,25.227269,51.484862,2.19
Z91B048,25.185807,51.564221,2.15
Z91B042,25.177501,51.573928,2.21
Z91B035,25.172819,51.578213,2.23
Z73B055,25.733662,51.012547,2.23
Z73B058,25.732341,50.987167,2.15
Z80B082,25.371262,51.223109,2.23
Z80B084,25.37286,51.22591,2.18
Z80B088,25.370483,51.227965,2.21
Z55B022,25.262345,51.491692,2.13
Z53B135,25.287852,51.40375,2.24
Z90B129,25.16458,51.598613,2.21
Z91B207,25.151664,51.4541,2.33
Z91B057,25.177362,51.562809,2.21
Z91B058,25.1733,51.564352,2.19
Z91B054,25.176701,51.567247,2.24
Z85B029,25.326705,50.997018,2.25
Z85B011,25.439326,50.914738,2.16
Z90B107,25.158793,51.585131,2.17
Z90B108,25.161333,51.58548,2.21
Z90B109,25.163634,51.586762,2.12
Z90B106,25.155808,51.583389,2.21
Z90B140,25.167126,51.58762,2.5
Z90B090,25.15262,51.583119,2.19
Z91B053,25.181449,51.567136,2.2
Z85B013,25.415774,50.948651,2.0
Z80B066,25.366216,51.218136,2.11
Z80B068,25.368169,51.211448,2.21
Z80B071,25.375931,51.216261,2.19
Z80B074,25.375097,51.222602,2.21
Z86B031,25.41892,50.773171,3.0
Z69B015,25.43121,51.51622,2.13
Z53B096,25.277447,51.424913,2.17
Z53B033,25.288497,51.418949,2.21
Z53B036,25.292003,51.419101,2.21
Z57B089,25.18876,51.453678,2.19
Z71B018,25.449707,51.324105,2.13
Z57B034,25.201873,51.428889,2.0
Z57B038,25.20557,51.435194,2.25
Z53B112,25.267072,51.418443,2.21
Z53B115,25.272013,51.414541,2.16
Z53B118,25.269576,51.411495,2.23
Z53B087,25.276569,51.412465,2.24
Z53B093,25.275972,51.418658,2.15
Z53B090,25.275353,51.415687,2.13
Z53B002,25.296741,51.437064,2.22
Z53B010,25.299852,51.428608,2.11
Z53B043,25.302138,51.418597,2.19
Z53B048,25.300881,51.410352,2.19
Z66B070,25.369808,51.559159,2.38
Z66B079,25.36825,51.550991,2.18
Z66B052,25.370642,51.557246,2.5
Z66B051,25.373273,51.558034,2.23
Z57B097,25.182783,51.431645,2.12
Z57B094,25.179846,51.438857,2.16
Z57B182,25.160255,51.439098,2.19
Z57B180,25.158218,51.434827,2.19
Z57B181,25.159268,51.43703,2.04
Z72B001,25.573415,51.243613,2.2
Z57B189,25.161961,51.447494,2.32
Z57B191,25.165956,51.449956,2.25
Z57B138,25.183302,51.455774,2.18
Z34B019,25.319777,51.477798,2.21
Z34B003,25.322185,51.482168,2.22
Z34B052,25.316594,51.471723,2.15
Z34B050,25.317445,51.473449,2.19
Z72B030,25.445471,51.163127,2.21
Z53B122,25.269177,51.409951,2.17
Z71B017,25.475833,51.322362,2.2
Z56B038,25.237972,51.490566,2.19
Z56B033,25.232031,51.487959,2.2
Z06B009,25.283877,51.537578,2.24
Z06B020,25.284299,51.538816,2.17
Z26B009,25.272626,51.538178,2.1
Z26B006,25.273973,51.539059,2.3
Z26B002,25.274617,51.538842,2.25
Z26B079,25.264997,51.545308,2.15
Z67B005,25.346162,51.486952,2.22
Z67B008,25.342903,51.482187,2.19
Z67B012,25.339724,51.489751,2.19
Z91B136,25.146286,51.555801,1.67
Z91B014,25.211112,51.570768,2.14
Z90B117,25.160025,51.597834,2.22
Z90B116,25.161992,51.597311,2.2
Z57B137,25.181321,51.452392,2.16
Z57B203,25.17358,51.466834,2.23
Z57B201,25.176309,51.464901,2.14
Z57B142,25.182778,51.460316,2.27
Z90B014,25.182716,51.615128,2.12
Z90B018,25.181696,51.603784,2.17
Z90B017,25.182953,51.605855,2.19
Z41B014,25.259181,51.527042,2.14
Z41B017,25.260047,51.529465,2.19
Z41B008,25.262086,51.530559,2.24
Z41B011,25.262299,51.525847,2.19
Z57B060,25.190816,51.423406,2.14
Z57B055,25.194041,51.428846,2.19
Z57B059,25.193252,51.421635,2.38
Z57B058,25.194823,51.420597,2.16
Z55B327,25.190183,51.366363,2.2
Z56B028,25.233053,51.500109,2.2
Z56B030,25.2328,51.496036,2.22
Z56B031,25.229105,51.496252,2.21
Z56B024,25.231099,51.510937,1.94
Z57B063,25.184836,51.428413,2.23
Z26B083,25.263875,51.538722,2.26
Z34B010,25.319899,51.471927,2.21
Z34B036,25.318176,51.479751,2.17
Z34B029,25.318404,51.482433,2.14
Z32B005,25.327812,51.46721,2.19
Z32B007,25.328018,51.469174,2.21
Z32B012,25.330028,51.470689,2.17
Z32B013,25.330872,51.470924,2.16
Z30B008,25.34999,51.471304,2.22
Z90B131,25.163885,51.59152,2.1
Z71B245,25.407016,51.418869,2.2
Z71B248,25.400092,51.41867,2.17
Z71B006,25.548144,51.369348,2.13
Z41B037,25.255331,51.526723,2.13
Z26B049,25.270992,51.544625,2.23
Z27B101,25.270839,51.550604,2.22
Z80B069,25.37116,51.213079,2.16
Z91B317,25.115778,51.541084,2.22
Z91B319,25.11418,51.545407,2.2
Z91B315,25.116112,51.535753,2.17
Z56B036,25.2381,51.495732,2.23
Z56B055,25.254016,51.484109,2.21
Z90B029,25.164472,51.609788,2.19
Z83B034,25.033164,50.831799,2.21
Z96B038,24.738568,50.852543,2.15
Z96B003,24.974172,50.981479,2.14
Z57B196,25.165537,51.458081,2.22
Z71B266,25.387097,51.425262,2.2
Z67B026,25.336309,51.492433,2.17
Z67B009,25.339735,51.485049,2.17
Z56B004,25.247682,51.493028,2.23
Z56B005,25.249781,51.495364,2.22
Z56B026,25.23489,51.504847,2.19
Z56B104,25.222295,51.437703,2.21
Z56B103,25.221064,51.435541,2.28
Z71B308,25.359217,51.440157,2.2
Z70B053,25.559048,51.428992,2.19
Z91B085,25.168743,51.557586,2.03
Z60B015,25.310696,51.517385,2.21
Z91B087,25.162876,51.563535,2.21
Z81B027,25.157694,51.398543,2.19
Z81B004,25.180207,51.393677,2.23
Z81B003,25.184484,51.390602,2.23
Z81B010,25.189193,51.376604,2.23
Z90B160,25.181037,51.588633,2.19
Z90B163,25.184516,51.595419,2.21
Z90B161,25.182887,51.590876,2.2
Z90B164,25.185854,51.59821,2.19
Z90B158,25.179092,51.592809,2.2
Z58B005,25.239989,51.481417,2.47
Z58B007,25.235098,51.485561,2.36
Z58B002,25.24703,51.476041,2.28
Z80B044,25.418726,51.175446,2.19
Z57B197,25.167556,51.462332,2.24
Z74B229,25.665872,51.487391,2.14
Z74B222,25.672583,51.487493,2.22
Z70B020,25.578014,51.481017,2.21
Z79B015,26.133772,51.210525,2.24
Z79B016,26.133289,51.2142,2.17
Z79B039,26.115048,51.21141,2.21
Z79B042,26.119159,51.212708,2.17
Z79B041,26.120259,51.208149,2.2
Z91B199,25.161932,51.476488,2.15
Z91B182,25.169132,51.489749,1.83
Z37B062,25.296811,51.497048,2.19
Z37B075,25.296545,51.501493,2.29
Z37B064,25.296532,51.494503,2.23
Z80B017,25.437653,51.260543,2.24
Z80B031,25.436038,51.214375,2.31
Z71B299,25.372966,51.442054,2.05
Z94B009,25.001797,51.480488,2.11
Z90B156,25.180595,51.595953,2.19
Z72B010,25.484398,51.243502,2.11
Z26B018,25.272012,51.541074,2.17
Z26B013,25.271887,51.54373,2.25
Z53B038,25.295659,51.416101,2.18
Z53B037,25.295249,51.419117,2.2
Z38B002,25.29069,51.503036,2.12
Z55B128,25.249203,51.440345,2.25
Z55B130,25.245108,51.442607,2.28
Z79B044,26.126046,51.21126,2.14
Z79B069,26.088384,51.229266,2.12
Z79B007,26.139226,51.217936,2.2
Z78B014,26.119885,51.180009,2.32
Z78B036,26.081277,51.182623,2.19
Z79B023,26.131329,51.195833,2.22
Z37B069,25.29597,51.493082,2.21
Z37B071,25.294097,51.496196,2.45
Z37B072,25.296186,51.499751,2.2
Z37B058,25.29843,51.496732,1.96
Z37B061,25.298248,51.499128,2.25
Z37B041,25.30121,51.49696,2.25
Z37B040,25.30147,51.498123,2.18
Z36B003,25.306859,51.480748,2.14
Z36B032,25.297795,51.483101,2.19
Z36B018,25.302522,51.488222,2.25
Z90B138,25.170273,51.593059,2.25
Z91B240,25.070202,51.483731,2.18
Z91B247,25.081812,51.483167,2.19
Z91B246,25.077655,51.477155,2.13
Z90B006,25.188516,51.600924,2.21
Z90B007,25.185585,51.602262,2.18
Z90B009,25.186445,51.606172,2.26
Z90B168,25.186296,51.588243,2.07
Z80B009,25.363175,51.254368,2.22
Z80B018,25.440895,51.260573,2.22
Z54B069,25.274311,51.431985,2.21
Z54B071,25.273455,51.434739,2.13
Z54B074,25.270133,51.432978,2.22
Z55B007,25.266087,51.480434,2.2
Z56B059,25.249122,51.47872,2.21
Z56B061,25.248518,51.473438,2.23
Z56B060,25.249641,51.475498,2.16
Z56B058,25.250834,51.481284,2.24
Z56B056,25.255288,51.483279,2.32
Z57B082,25.191886,51.444898,2.16
Z55B131,25.246604,51.439391,2.19
Z57B093,25.182835,51.444886,2.25
Z74B187,25.675894,51.501117,2.27
Z74B189,25.679517,51.50988,2.21
Z74B192,25.675256,51.512315,2.19
Z74B148,25.677181,51.489529,2.16
Z74B149,25.679405,51.487669,2.2
Z74B113,25.707694,51.494989,2.36
Z75B046,25.802938,51.394073,2.19
Z36B007,25.30485,51.474234,2.02
Z36B001,25.30604,51.486551,2.23
Z36B010,25.303862,51.477782,2.21
Z36B008,25.3052,51.476021,2.21
Z39B043,25.27609,51.496293,2.15
Z39B046,25.276578,51.498999,2.2
Z39B050,25.273791,51.50041,2.29
Z39B060,25.275448,51.505028,2.18
Z39B061,25.275554,51.506227,2.16
Z40B016,25.264158,51.500158,2.2
Z56B084,25.237181,51.452775,2.38
Z57B155,25.17312,51.449375,2.16
Z37B031,25.301761,51.498998,2.19
Z39B027,25.27764,51.494641,2.15
Z53B054,25.292752,51.40854,2.14
Z53B050,25.298066,51.408785,2.19
Z55B124,25.254646,51.442847,2.2
Z55B041,25.253408,51.474332,2.26
Z65B001,25.341366,51.508616,2.22
Z54B018,25.295437,51.448721,2.23
Z54B020,25.290569,51.446629,2.18
Z54B023,25.287708,51.446279,2.17
Z54B021,25.289237,51.448083,2.16
Z54B029,25.286824,51.437129,2.15
Z54B031,25.283248,51.436278,2.24
Z54B033,25.280382,51.440341,2.13
Z54B036,25.283266,51.43978,2.22
Z54B041,25.281982,51.449442,2.1
Z57B157,25.169257,51.447647,2.24
Z77B002,26.024448,51.344793,2.2
Z56B115,25.217098,51.446745,2.26
Z57B081,25.189362,51.441973,2.16
Z57B076,25.19208,51.439982,2.24
Z57B074,25.196504,51.441629,2.18
Z57B014,25.212919,51.43477,2.18
Z57B037,25.208011,51.433462,2.16
Z56B179,25.20182,51.467246,2.36
Z56B117,25.220799,51.448721,2.24
Z43B045,25.262371,51.49632,1.8
Z43B048,25.25869,51.495893,2.19
Z43B047,25.260897,51.494466,2.16
Z43B051,25.260138,51.49134,2.22
Z43B050,25.257908,51.491907,2.23
Z43B049,25.258128,51.493691,2.18
Z55B342,25.222323,51.329188,2.27
Z55B121,25.257304,51.448546,2.2
Z55B077,25.253145,51.459198,2.19
Z55B031,25.25868,51.486173,2.2
Z55B120,25.257707,51.453493,2.25
Z55B034,25.257495,51.478844,2.2
Z55B024,25.260229,51.489347,2.22
Z55B226,25.254204,51.407269,2.24
Z55B203,25.258818,51.428011,2.21
Z57B023,25.20707,51.418044,2.2
Z56B085,25.235615,51.450119,2.28
Z56B088,25.234308,51.451067,2.14
Z54B025,25.290566,51.440733,2.19
Z54B024,25.290259,51.444247,2.19
Z54B026,25.289247,51.442459,2.25
Z57B013,25.215709,51.432785,2.22
Z57B033,25.204303,51.427168,2.2
Z54B123,25.276283,51.487282,2.16
Z79B024,26.133414,51.202631,2.25
Z79B025,26.13007,51.205589,2.19
Z70B060,25.547161,51.435806,2.18
Z70B059,25.55049,51.435758,2.25
Z70B051,25.554174,51.426811,2.2
Z70B052,25.555283,51.430868,2.22
Z04B004,25.282575,51.526212,2.33
Z04B003,25.283405,51.527903,2.56
Z04B014,25.283712,51.530446,2.28
Z44B036,25.238843,51.53141,2.21
Z44B041,25.243099,51.539603,2.21
Z39B081,25.272735,51.496926,2.17
Z57B129,25.177687,51.438933,2.25
Z57B123,25.174911,51.4342,2.23
Z56B081,25.238959,51.458746,2.29
Z56B080,25.235375,51.458031,2.2
Z41B046,25.255095,51.535577,2.03
Z41B044,25.255734,51.534215,1.0
Z41B042,25.25575,51.533243,2.2
Z41B040,25.25512,51.531424,2.16
Z41B027,25.257832,51.534569,2.21
Z41B030,25.257767,51.53057,2.21
Z41B035,25.257916,51.524945,2.15
Z25B088,25.266766,51.537435,2.29
Z31B039,25.337738,51.47255,2.24
Z63B001,25.332576,51.518943,2.2
Z63B002,25.330912,51.518705,2.17
Z24B058,25.269772,51.523099,2.16
Z24B078,25.270623,51.524387,2.24
Z24B083,25.270172,51.524366,2.18
Z24B077,25.271099,51.524762,2.21
Z24B071,25.2718,51.52477,2.27
Z24B010,25.272933,51.52498,2.17
Z24B008,25.273533,51.526342,2.16
Z24B009,25.272746,51.526799,2.16
Z24B007,25.273553,51.525274,2.22
Z24B019,25.272591,51.521085,2.25
Z75B102,25.764098,51.418254,2.2
Z74B156,25.683782,51.493378,2.24
Z74B165,25.684161,51.504328,2.14
Z74B210,25.672309,51.510592,2.23
Z74B208,25.666649,51.508913,2.22
Z74B206,25.670007,51.512937,2.2
Z74B193,25.677965,51.51383,2.16
Z74B195,25.678696,51.518488,2.16
Z91B318,25.117352,51.545656,2.17
Z91B308,25.127511,51.51805,2.22
Z91B306,25.124847,51.534009,2.14
Z92B115,25.059262,51.545452,2.18
Z92B113,25.069745,51.549438,2.18
Z32B001,25.333122,51.471442,2.21
Z34B055,25.311542,51.4732,2.25
Z43B055,25.254546,51.487752,2.24
Z43B052,25.25787,51.489144,2.18
Z43B011,25.247518,51.520664,2.26
Z43B014,25.245025,51.516392,2.15
Z43B016,25.245164,51.519142,2.22
Z43B017,25.245186,51.522229,2.19
Z44B029,25.242291,51.531117,2.2
Z32B030,25.324462,51.472502,2.22
Z32B019,25.324577,51.475153,2.23
Z24B030,25.271452,51.518046,2.18
Z24B031,25.270223,51.515226,2.13
Z27B012,25.282101,51.548532,2.21
Z27B005,25.282264,51.546407,2.14
Z27B011,25.282265,51.549541,2.19
Z27B010,25.282359,51.550448,2.13
Z27B006,25.28243,51.547417,2.17
Z27B007,25.2826,51.548437,2.08
Z27B004,25.282404,51.54535,2.25
Z27B009,25.282825,51.550463,2.19
Z26B003,25.27482,51.537864,2.23
Z26B005,25.27409,51.538021,2.08
Z69B044,25.411999,51.504348,2.11
Z70B094,25.475272,51.409344,2.2
Z70B122,25.470047,51.40985,2.21
Z70B172,25.452596,51.476837,2.14
Z70B173,25.444369,51.476765,2.26
Z73B029,25.622704,51.081071,2.23
Z73B031,25.626308,51.081163,2.11
Z56B093,25.231063,51.449958,2.17
Z56B091,25.226897,51.456777,2.18
Z56B090,25.229533,51.455318,2.19
Z56B151,25.218831,51.473068,2.18
Z40B038,25.264613,51.516248,2.22
Z32B025,25.323313,51.473839,2.23
Z34B031,25.315112,51.482753,2.21
Z34B034,25.314888,51.480073,2.11
Z80B048,25.405899,51.192142,2.14
Z80B097,25.346047,51.220764,2.28
Z80B098,25.341648,51.221762,2.22
Z80B099,25.336741,51.222763,2.29
Z91B016,25.202206,51.550021,2.19
Z91B037,25.16665,51.573327,2.2
Z68B003,25.377862,51.473097,2.18
Z53B028,25.288609,51.428545,2.18
Z53B035,25.29326,51.415972,2.2
Z53B040,25.298626,51.413225,2.19
Z53B045,25.30181,51.41337,2.15
Z55B111,25.252202,51.454787,2.22
Z55B112,25.251456,51.45244,2.19
Z70B077,25.498091,51.409794,2.18
Z70B160,25.450787,51.459935,2.22
Z70B167,25.455018,51.463998,2.19
Z70B016,25.571071,51.486247,2.2
Z70B018,25.570534,51.479557,2.2
Z70B019,25.574552,51.48047,2.19
Z40B053,25.26378,51.520467,2.31
Z85B008,25.435659,50.977081,2.21
Z91B144,25.146343,51.545264,2.19
Z91B148,25.145899,51.532565,2.21
Z81B034,25.158407,51.414559,2.19
Z81B029,25.160886,51.387957,2.21
Z81B025,25.165292,51.409232,2.17
Z91B052,25.180904,51.563579,2.18
Z91B023,25.190708,51.574107,2.27
Z91B024,25.188017,51.573914,2.15
Z80B022,25.457394,51.260564,2.21
Z81B023,25.174488,51.407802,2.16
Z81B031,25.147694,51.396147,2.23
Z91B131,25.145801,51.561405,2.2
Z56B189,25.211925,51.47561,2.16
Z56B172,25.198365,51.459968,2.2
Z56B160,25.212108,51.458501,2.18
Z56B157,25.216635,51.461507,2.2
Z55B222,25.253546,51.416199,2.18
Z55B019,25.265543,51.49155,2.17
Z56B210,25.226243,51.489396,2.18
Z56B223,25.220406,51.497843,2.2
Z34B059,25.313132,51.47708,2.21
Z34B056,25.310703,51.473132,2.11
Z34B023,25.317024,51.486523,2.16
Z81B002,25.191915,51.384246,2.31
Z81B014,25.176773,51.38539,2.19
Z81B017,25.183249,51.375944,2.16
Z85B032,25.346218,50.945724,2.33
Z91B223,25.078885,51.457539,2.22
Z83B038,25.005637,50.81653,2.17
Z80B101,25.336217,51.219004,2.21
Z80B129,25.312456,51.185251,1.86
Z80B086,25.373546,51.228301,2.21
Z90B128,25.162215,51.59914,2.21
Z90B125,25.165506,51.603454,2.21
Z90B124,25.166576,51.606321,2.17
Z81B008,25.187224,51.382827,2.21
Z81B007,25.183787,51.385239,2.19
Z66B074,25.369766,51.555129,2.07
Z66B071,25.370257,51.557895,2.5
Z71B072,25.491132,51.392606,2.18
Z71B083,25.490579,51.404419,2.24
Z71B073,25.489599,51.39623,2.19
Z96B035,24.76843,50.898915,2.25
Z36B005,25.307029,51.475352,2.24
Z36B023,25.302238,51.484015,2.2
Z36B020,25.300911,51.486705,2.41
Z36B029,25.298825,51.478079,2.11
Z36B004,25.307111,51.47778,2.2
Z36B006,25.306329,51.473882,2.15
Z39B012,25.278302,51.499521,2.07
Z39B015,25.279969,51.496067,2.21
Z38B022,25.286696,51.503445,2.19
Z38B029,25.285933,51.499674,2.26
Z38B031,25.287013,51.498661,2.16
Z53B205,25.311087,51.34027,2.19
Z55B256,25.252008,51.397286,2.29
Z55B257,25.254795,51.400064,2.21
Z55B259,25.256687,51.400013,2.19
Z55B258,25.254709,51.397,2.62
Z53B005,25.290946,51.438352,2.14
Z80B089,25.368741,51.229094,2.19
Z40B034,25.264594,51.510689,2.26
Z55B185,25.242723,51.425234,2.23
Z71B076,25.496429,51.396787,2.19
Z71B079,25.498595,51.404743,2.17
Z71B066,25.496695,51.387557,2.26
Z71B095,25.488403,51.381783,2.2
Z91B300,25.123223,51.555392,2.16
Z91B301,25.127285,51.557458,2.21
Z56B008,25.24485,51.495714,2.18
Z56B050,25.246131,51.481229,2.2
Z56B042,25.245467,51.490723,2.19
Z55B032,25.25769,51.482398,2.21
Z56B082,25.236773,51.455225,2.2
Z71B309,25.362304,51.438367,2.2
Z71B304,25.365119,51.443175,2.21
Z55B223,25.253265,51.413454,2.2
Z55B219,25.259399,51.410622,2.21
Z53B194,25.260296,51.349966,2.19
Z40B035,25.26548,51.512139,2.09
Z57B045,25.20551,51.440037,2.24
Z57B050,25.199528,51.434698,2.24
Z57B044,25.203497,51.44146,2.21
Z56B147,25.227042,51.474515,2.21
Z56B130,25.227659,51.468953,2.2
Z56B066,25.241452,51.475227,2.24
Z57B192,25.167629,51.448806,2.24
Z71B137,25.46805,51.386547,2.21
Z57B051,25.201536,51.433269,2.24
Z53B026,25.292595,51.428791,2.19
Z53B034,25.291067,51.416183,2.22
Z53B058,25.290312,51.408536,2.18
Z61B004,25.339575,51.520811,2.07
Z61B019,25.329241,51.52793,2.25
Z53B099,25.270643,51.424558,2.22
Z53B102,25.269733,51.421521,2.23
Z53B103,25.271901,51.422317,2.18
Z53B107,25.273555,51.415952,2.2
Z53B109,25.271954,51.418651,2.21
Z36B016,25.3044,51.485811,2.19
Z56B228,25.226646,51.523051,2.14
Z56B195,25.218771,51.483579,2.19
Z40B013,25.267861,51.50496,2.26
Z40B004,25.269178,51.507571,2.0
Z40B045,25.26119,51.514176,2.17
Z40B010,25.266795,51.506985,2.23
Z40B007,25.267872,51.51328,2.31
Z57B140,25.18732,51.457097,2.16
Z57B141,25.185027,51.458721,2.2
Z66B018,25.354592,51.507641,2.2
Z53B042,25.298304,51.418769,2.22
Z53B004,25.292154,51.434854,2.23
Z55B136,25.237843,51.432828,2.2
Z55B138,25.237855,51.4378,2.22
Z55B139,25.238253,51.440185,2.23
Z55B102,25.239059,51.443574,2.17
Z55B055,25.260559,51.470429,2.23
Z55B089,25.251066,51.469601,2.06
Z55B334,25.214699,51.355203,2.17
Z66B082,25.363507,51.543182,2.17
Z66B034,25.372987,51.537055,2.26
Z83B001,25.103434,51.193009,2.0
Z55B057,25.26272,51.474384,2.19
Z56B108,25.223493,51.447955,2.2
Z56B118,25.217953,51.449989,2.13
Z56B110,25.219743,51.439803,2.22
